user_id,book_id,dt
7,522,2021-06-25
7,1597210,2021-06-25
7,49250,2021-06-25
7,1271253,2021-06-25
7,1634877,2021-06-25
7,1507128,2021-06-25
7,16414,2021-06-25
7,431287,2021-06-25
7,1056069,2021-06-25
7,1607506,2021-07-06
7,1138719,2021-07-06
7,1582765,2021-07-06
7,995271,2021-07-06
7,1766842,2021-07-06
7,1560700,2021-07-06
7,773654,2021-07-06
7,1564513,2021-07-06
7,993176,2021-07-06
7,747414,2021-07-06
7,1610371,2021-07-06
7,366364,2021-07-06
7,1762399,2021-07-06
7,1635666,2021-07-06
7,2121809,2021-07-06
7,1573641,2021-07-06
7,1664613,2021-07-06
7,305423,2021-07-06
7,839289,2021-07-06
7,1609783,2021-07-06
7,11984,2021-07-06
7,736010,2021-07-06
7,2001731,2021-07-06
7,2121807,2021-07-06
7,1732234,2021-07-06
7,1633204,2021-07-06
7,1496134,2021-07-07
7,164555,2021-07-09
7,1120130,2021-07-09
7,265695,2021-07-09
7,247419,2021-07-09
7,278658,2021-07-09
7,1022791,2021-07-12
7,1632120,2021-07-12
7,22481,2021-07-12
7,1465621,2021-07-12
7,1798617,2021-07-12
7,549815,2021-07-12
7,1668915,2021-07-12
7,1765045,2021-07-12
7,716512,2021-07-12
7,2012096,2021-07-15
7,360812,2021-07-16
7,793279,2021-07-16
7,861021,2021-07-16
7,1834617,2021-07-16
7,644696,2021-07-16
7,799659,2021-07-16
7,2353041,2021-07-17
7,1172814,2021-07-17
7,897174,2021-07-17
7,1379375,2021-07-17
7,458728,2021-07-17
7,547746,2021-07-17
7,483517,2021-07-17
7,981459,2021-07-21
7,1224999,2021-07-21
7,1884932,2021-07-21
7,1072289,2021-07-21
7,421052,2021-07-21
7,1386811,2021-07-21
7,325140,2021-07-21
7,1003912,2021-07-21
7,1201867,2021-07-21
7,502171,2021-07-21
7,250518,2021-07-21
7,2011931,2021-07-21
7,737629,2021-07-21
7,1327063,2021-07-21
7,1586439,2021-07-21
7,974728,2021-07-21
7,52652,2021-07-21
7,2009873,2021-07-21
7,407384,2021-07-21
7,974803,2021-07-21
7,1189419,2021-07-21
7,1565438,2021-07-21
7,1090408,2021-07-21
7,2011930,2021-07-21
7,312686,2021-07-21
7,1194264,2021-07-21
7,565094,2021-07-23
7,737796,2021-07-27
7,899888,2021-07-27
7,2110508,2021-07-27
7,459997,2021-07-27
7,1066964,2021-07-27
7,227761,2021-07-27
7,1140007,2021-07-27
7,1129384,2021-07-27
7,1606195,2021-07-27
7,1066996,2021-07-27
7,1103315,2021-07-27
7,88285,2021-07-27
7,1199969,2021-07-27
7,1017216,2021-08-02
7,16533,2021-08-02
7,846306,2021-08-02
7,1111367,2021-08-02
7,173045,2021-08-02
7,322816,2021-08-19
7,1307788,2021-08-19
7,208456,2021-08-19
7,2123274,2021-08-31
7,1761295,2021-09-03
7,430765,2021-09-07
7,1351922,2021-09-07
7,2121954,2021-09-07
7,1606937,2021-09-07
1,1057627,2021-05-31
1,662381,2021-06-01
1,69236,2021-06-01
1,16168,2021-06-01
1,66612,2021-06-01
1,1163786,2021-06-01
1,332582,2021-06-01
1,1034596,2021-06-01
1,371518,2021-06-01
1,1152760,2021-06-01
1,457964,2021-06-01
1,2015554,2021-06-01
1,118252,2021-06-01
1,1171543,2021-06-01
1,1415441,2021-06-01
1,769130,2021-06-01
1,1262315,2021-06-01
1,308565,2021-06-01
1,1192572,2021-06-01
1,1620254,2021-06-03
1,285,2021-06-03
1,2005804,2021-06-03
1,1599253,2021-06-03
1,298100,2021-06-03
1,711802,2021-06-03
1,466460,2021-06-07
1,341373,2021-06-10
1,1806420,2021-06-10
1,1611239,2021-06-10
1,2002584,2021-06-10
1,1031755,2021-06-10
1,1774354,2021-07-09
1,236971,2021-07-12
1,1142685,2021-07-12
1,1935873,2021-07-12
1,1571047,2021-07-12
1,1712607,2021-07-12
1,1197633,2021-07-12
1,300746,2021-07-12
1,316340,2021-07-12
1,1442177,2021-07-12
1,340752,2021-07-12
1,1030502,2021-07-12
1,1442187,2021-07-12
1,1460709,2021-07-12
1,1698323,2021-07-12
1,191624,2021-07-12
1,1593377,2021-07-12
1,1844099,2021-07-12
1,589073,2021-07-12
1,1977360,2021-07-12
1,459801,2021-07-12
1,1748746,2021-07-12
1,797750,2021-07-12
1,1974072,2021-07-12
1,377859,2021-07-12
1,1136112,2021-07-12
1,1962235,2021-07-12
1,1151164,2021-07-12
1,1036131,2021-07-12
1,1451545,2021-07-12
1,1582384,2021-07-12
1,1755340,2021-07-12
1,1902383,2021-07-12
1,1668976,2021-07-12
1,1820706,2021-07-12
1,1752465,2021-07-12
1,2116646,2021-07-12
1,1445861,2021-07-12
1,826388,2021-07-12
1,381308,2021-07-12
1,386693,2021-07-12
1,87521,2021-07-12
1,2008175,2021-07-12
1,1830652,2021-07-12
1,243949,2021-07-12
1,750929,2021-07-12
1,1554547,2021-07-12
1,244644,2021-07-12
1,1859431,2021-07-12
1,1167099,2021-07-12
1,992150,2021-07-12
1,2116834,2021-07-12
1,1974280,2021-07-12
1,1655153,2021-07-12
1,2116906,2021-07-12
1,859663,2021-07-12
1,1412911,2021-07-12
1,1767589,2021-07-14
1,35788,2021-07-14
1,2102416,2021-07-14
1,2105639,2021-07-19
1,1909680,2021-08-24
1,2102938,2021-08-24
1,523280,2021-08-24
1,1565659,2021-08-24
1,1567169,2021-08-24
1,1858264,2021-08-24
1,2681465,2021-08-24
1,1966583,2021-08-24
1,496324,2021-08-24
1,2025298,2021-08-24
1,1024471,2021-08-24
1,938525,2021-08-24
1,1863877,2021-08-27
1,1725278,2021-08-27
1,1866094,2021-08-27
1,1852289,2021-08-27
1,995980,2021-08-27
1,1088808,2021-08-27
1,1101472,2021-08-27
1,1421858,2021-08-31
1,2091438,2021-08-31
1,1421874,2021-08-31
1,1834229,2021-08-31
1,97539,2021-08-31
1,1829191,2021-08-31
1,2090242,2021-08-31
1,16054,2021-09-01
1,1971957,2021-09-01
1,1397951,2021-09-07
1,1951187,2021-09-07
1,182830,2021-09-07
1,44541,2021-09-07
1,2524365,2021-09-07
1,953481,2021-09-07
1,428228,2021-09-07
1,2110818,2021-09-07
75,977,2021-06-21
75,1510156,2021-06-21
75,17027,2021-06-21
75,14247,2021-06-21
75,1317080,2021-06-21
75,790755,2021-06-21
75,1954122,2021-06-21
75,1326086,2021-06-23
75,490167,2021-06-23
75,1677315,2021-06-23
75,1601193,2021-06-23
75,1641799,2021-06-23
75,1365423,2021-06-23
75,1662969,2021-07-01
75,1787772,2021-07-01
75,1537566,2021-07-01
75,2006678,2021-07-01
75,1591878,2021-07-01
75,1107809,2021-07-05
75,1541252,2021-07-08
75,487341,2021-07-08
75,1264903,2021-07-30
75,1966474,2021-08-01
75,1876248,2021-08-02
75,883659,2021-08-02
75,1598359,2021-08-03
75,1662596,2021-08-15
75,1813627,2021-08-15
75,1275678,2021-08-15
75,857910,2021-08-15
75,1568861,2021-08-15
75,324421,2021-08-15
75,122802,2021-08-15
75,1593273,2021-08-15
75,1454849,2021-08-15
75,119144,2021-08-15
75,1733625,2021-08-15
75,1819631,2021-08-15
75,1811984,2021-08-15
75,1767968,2021-08-15
75,1854081,2021-08-15
75,422327,2021-08-15
75,1568815,2021-08-15
75,1769854,2021-08-15
75,23274,2021-08-15
75,1272303,2021-08-15
75,1747607,2021-08-15
75,1918979,2021-08-15
75,321316,2021-08-15
75,1928622,2021-08-15
75,904249,2021-08-15
75,1559712,2021-08-15
75,1563588,2021-08-15
75,1331930,2021-08-15
75,550766,2021-08-15
75,1868203,2021-08-15
75,118788,2021-08-15
75,2015134,2021-08-15
75,1605605,2021-08-15
75,2110773,2021-08-15
75,1854246,2021-08-15
75,2001117,2021-08-15
75,2024011,2021-08-15
75,15954,2021-08-15
75,1605730,2021-08-15
75,1554059,2021-08-15
75,1929529,2021-08-15
75,1595990,2021-08-15
75,1747536,2021-08-15
75,11421,2021-08-15
75,1956870,2021-08-15
75,1132501,2021-08-15
75,2118171,2021-08-15
75,1576163,2021-08-15
75,368487,2021-08-15
75,1684652,2021-08-15
75,1745336,2021-08-15
75,1821281,2021-08-15
75,892592,2021-08-15
75,1598776,2021-08-15
75,1828770,2021-08-15
75,1593751,2021-08-15
75,1854234,2021-08-15
75,1618535,2021-08-15
75,1385324,2021-08-15
75,1853495,2021-08-15
75,1034635,2021-08-15
75,503175,2021-08-15
75,1430436,2021-08-15
75,1020957,2021-08-15
75,18084,2021-08-15
75,1310876,2021-08-15
75,1554227,2021-08-15
75,906253,2021-08-15
75,1860457,2021-08-15
75,1034316,2021-08-15
75,426355,2021-08-15
75,2015126,2021-08-15
75,118190,2021-08-15
75,1854154,2021-08-15
75,1742909,2021-08-15
75,1871551,2021-08-15
75,1034229,2021-08-15
75,119020,2021-08-15
75,321239,2021-08-15
75,1407311,2021-08-16
75,1324495,2021-08-16
75,997483,2021-08-16
75,2110956,2021-08-16
75,1366429,2021-08-16
75,775113,2021-08-16
75,1218942,2021-08-16
75,684163,2021-08-16
75,1999464,2021-08-16
75,1831391,2021-08-16
75,640345,2021-08-16
75,851743,2021-08-16
75,1172449,2021-08-16
75,326509,2021-08-16
75,1576440,2021-08-16
75,1947287,2021-08-16
75,1823981,2021-08-16
75,1871560,2021-08-16
75,805731,2021-08-16
75,1838879,2021-08-16
75,1993285,2021-08-16
90,2005691,2021-04-14
90,1554633,2021-05-16
90,1610571,2021-05-16
90,1716564,2021-05-17
90,1581345,2021-05-17
90,1589086,2021-05-21
90,248827,2021-05-21
90,1740468,2021-05-21
90,247886,2021-05-21
90,866763,2021-05-21
90,1971957,2021-05-23
90,983123,2021-05-23
90,246163,2021-05-23
90,1196114,2021-05-27
90,1554221,2021-05-27
90,713819,2021-05-27
90,1659305,2021-05-27
90,1195607,2021-05-27
90,1592041,2021-05-27
90,247302,2021-05-27
90,23664,2021-05-27
90,1659415,2021-05-27
90,1646557,2021-05-27
90,1278,2021-05-31
90,1819045,2021-05-31
90,1608362,2021-05-31
90,839200,2021-05-31
90,1554373,2021-06-01
90,1198218,2021-06-09
90,1841446,2021-06-22
90,1004498,2021-06-22
90,865156,2021-06-22
90,1230350,2021-06-22
90,1006121,2021-06-22
90,522812,2021-06-22
90,342179,2021-06-22
90,558412,2021-06-22
90,1946056,2021-06-22
90,905802,2021-06-22
90,1346524,2021-06-22
90,430621,2021-06-22
90,348977,2021-06-22
90,979415,2021-06-23
90,1063174,2021-06-23
90,75918,2021-06-25
90,551812,2021-06-25
90,66431,2021-06-25
90,1545269,2021-06-25
90,1812383,2021-06-25
90,300181,2021-06-25
90,1476826,2021-06-25
90,2082430,2021-06-25
90,869918,2021-06-25
90,1575650,2021-06-26
90,2008996,2021-06-26
90,1568757,2021-06-26
90,1703837,2021-06-27
90,2010029,2021-07-11
90,248826,2021-07-11
90,276726,2021-07-11
90,1304364,2021-07-11
90,1486456,2021-07-11
90,1362407,2021-08-01
90,1234935,2021-08-01
90,1006744,2021-08-01
90,675489,2021-08-01
90,260359,2021-08-01
90,1235165,2021-08-01
90,262447,2021-08-01
90,814628,2021-08-04
90,1445734,2021-08-06
90,1289761,2021-08-06
90,1681851,2021-08-06
90,2109181,2021-08-06
90,398700,2021-08-06
90,1445776,2021-08-06
90,2099339,2021-08-06
90,1039047,2021-08-09
90,1715528,2021-08-11
90,1820735,2021-08-16
90,1250108,2021-08-16
90,1009972,2021-08-16
90,1578626,2021-08-17
90,262073,2021-08-19
90,572824,2021-08-19
90,1501112,2021-08-19
90,243733,2021-08-19
90,69171,2021-08-19
90,1608589,2021-08-19
90,1855304,2021-08-19
90,3051,2021-08-19
90,67559,2021-08-19
90,378937,2021-08-19
90,64853,2021-08-19
90,435196,2021-08-19
90,1324075,2021-08-25
90,1862792,2021-08-25
90,2522506,2021-08-25
90,1015398,2021-08-25
90,1789326,2021-08-25
90,1554620,2021-08-25
90,27608,2021-08-25
90,1937815,2021-08-25
90,65395,2021-08-25
90,839115,2021-08-25
90,1977332,2021-08-25
90,1586447,2021-08-25
90,10510,2021-08-25
90,1554735,2021-08-25
90,95515,2021-08-26
90,512987,2021-08-26
90,1554733,2021-08-26
90,1870155,2021-08-26
90,2498193,2021-08-26
90,2517277,2021-08-26
90,314374,2021-08-26
90,2522581,2021-08-26
90,1186143,2021-08-26
78,274363,2021-07-09
78,1432439,2021-07-09
78,2383770,2021-07-09
78,405258,2021-07-09
78,936000,2021-07-09
78,321407,2021-07-09
78,362232,2021-07-09
78,936008,2021-07-09
78,1570291,2021-07-09
78,322249,2021-07-09
78,1594664,2021-07-09
78,1861454,2021-07-09
78,230234,2021-07-09
78,959172,2021-07-09
78,263282,2021-07-09
78,964287,2021-07-09
78,390141,2021-07-09
78,625463,2021-07-09
78,96231,2021-07-09
78,1835270,2021-07-09
78,1275270,2021-07-09
78,1739925,2021-07-09
78,1616877,2021-07-09
78,250242,2021-07-09
78,557624,2021-07-09
78,2116085,2021-07-09
78,1703780,2021-07-09
78,1132480,2021-07-09
78,254160,2021-07-09
78,985190,2021-07-09
78,1393534,2021-07-09
78,2519747,2021-07-09
78,2368796,2021-07-09
78,2423096,2021-07-09
78,742769,2021-07-09
78,2020077,2021-07-09
78,1647879,2021-07-09
78,1063520,2021-07-09
78,859500,2021-07-09
78,31954,2021-07-09
78,214223,2021-07-09
78,752949,2021-07-09
78,448327,2021-07-09
78,853785,2021-07-09
78,530273,2021-07-09
78,885872,2021-07-09
78,1677931,2021-08-12
78,900962,2021-08-12
78,1732300,2021-08-12
78,1305953,2021-08-12
78,1303325,2021-08-12
78,2872237,2021-08-12
78,394293,2021-08-12
78,573364,2021-08-12
78,8273,2021-08-12
78,1545307,2021-08-12
78,1568757,2021-08-12
78,1199186,2021-08-12
78,40560,2021-08-12
78,399940,2021-08-12
78,389064,2021-08-12
78,1065118,2021-08-12
78,1273022,2021-08-12
78,6060,2021-08-12
78,1689994,2021-08-12
78,828641,2021-08-12
78,209992,2021-08-12
78,388415,2021-08-12
78,383315,2021-08-12
78,407956,2021-08-12
78,208449,2021-08-12
78,152992,2021-08-12
78,386202,2021-08-12
78,1815273,2021-08-12
78,776607,2021-08-12
78,1692671,2021-08-13
78,602412,2021-08-13
78,741868,2021-08-13
78,2013812,2021-08-13
78,3512,2021-08-13
78,2010725,2021-08-13
78,150244,2021-08-13
78,1814478,2021-08-13
78,1977386,2021-08-13
78,1007334,2021-08-13
78,1306276,2021-08-13
78,481621,2021-08-13
78,328173,2021-08-13
78,461925,2021-08-13
78,1742478,2021-08-13
78,1544701,2021-08-13
78,10190,2021-08-13
78,2005485,2021-08-13
78,315044,2021-08-13
78,1563240,2021-08-13
78,306025,2021-08-13
78,872048,2021-08-13
78,38383,2021-08-13
78,322117,2021-08-13
78,1655884,2021-08-13
78,80853,2021-08-13
78,1154435,2021-08-13
78,911408,2021-08-13
78,1967707,2021-08-13
78,549558,2021-08-13
78,213361,2021-08-13
20,229193,2021-04-24
20,1554468,2021-04-26
20,877394,2021-04-26
20,1233227,2021-04-26
20,66670,2021-04-26
20,1313555,2021-04-27
20,1363058,2021-04-27
20,296661,2021-04-27
20,1824716,2021-04-30
20,1493796,2021-04-30
20,1863591,2021-04-30
20,1897178,2021-04-30
20,1902643,2021-04-30
20,2080340,2021-04-30
20,1562544,2021-04-30
20,125132,2021-04-30
20,329095,2021-05-15
20,357094,2021-05-20
20,1229708,2021-05-20
20,322140,2021-05-20
20,1834493,2021-05-20
20,71260,2021-05-20
20,1773311,2021-05-25
20,1999911,2021-05-25
20,883663,2021-05-25
20,2005673,2021-05-25
20,1540528,2021-06-08
20,1419596,2021-06-08
20,91865,2021-06-08
20,954465,2021-06-08
20,418272,2021-06-08
20,29428,2021-06-08
20,876473,2021-06-08
20,245740,2021-06-08
20,872833,2021-06-08
20,245521,2021-06-08
20,871516,2021-06-18
20,385764,2021-06-18
20,1983451,2021-06-18
20,160085,2021-06-18
20,1798385,2021-06-18
20,1341889,2021-06-18
20,137586,2021-06-18
20,1060480,2021-06-18
20,520528,2021-06-18
20,1224241,2021-06-18
20,353772,2021-06-18
20,673223,2021-06-18
20,1196278,2021-06-18
20,1812326,2021-06-30
20,1578571,2021-06-30
20,903406,2021-07-07
20,354407,2021-07-07
20,32148,2021-07-07
20,436211,2021-07-07
20,852714,2021-07-07
20,307843,2021-07-07
20,1822271,2021-07-08
20,2019910,2021-07-08
20,1012628,2021-07-08
20,358760,2021-07-17
20,616540,2021-07-17
20,828111,2021-07-17
20,767204,2021-07-17
20,46307,2021-07-17
20,1200465,2021-07-17
20,1597333,2021-08-02
20,455405,2021-08-02
20,1141906,2021-08-02
20,775040,2021-08-02
20,1212613,2021-08-02
20,1115837,2021-08-03
20,1785608,2021-08-03
20,626054,2021-08-03
20,453807,2021-08-03
20,1541606,2021-08-13
20,833472,2021-08-13
20,1807871,2021-08-13
20,2090503,2021-08-13
20,434740,2021-08-13
20,720565,2021-08-13
20,666436,2021-08-13
20,9326,2021-08-13
20,2080030,2021-08-13
20,2101137,2021-08-13
20,343152,2021-08-13
20,1451455,2021-08-20
20,1640749,2021-08-20
20,1322854,2021-08-20
20,1432113,2021-08-20
20,2086645,2021-08-20
20,18876,2021-08-20
20,1345933,2021-08-20
20,343743,2021-08-20
20,974861,2021-08-20
20,1825665,2021-08-20
20,1050457,2021-08-20
20,1042923,2021-08-20
20,2089969,2021-08-20
21,367005,2021-01-12
21,1887821,2021-02-03
21,130746,2021-02-03
21,20303,2021-02-17
21,1727409,2021-02-17
21,1647229,2021-02-26
21,32883,2021-03-03
21,519341,2021-03-04
21,998009,2021-03-15
21,664425,2021-03-16
21,275583,2021-03-16
21,1040103,2021-03-18
21,1512269,2021-03-18
21,1605055,2021-03-18
21,354781,2021-03-20
21,359169,2021-03-22
21,1758200,2021-03-23
21,1565020,2021-03-23
21,853240,2021-03-23
21,648104,2021-03-24
21,187396,2021-03-24
21,901805,2021-03-24
21,154338,2021-03-25
21,360523,2021-03-26
21,334089,2021-03-26
21,246769,2021-03-29
21,568386,2021-03-29
21,16324,2021-03-29
21,539884,2021-03-29
21,738374,2021-03-30
21,1281172,2021-03-30
21,336125,2021-03-30
21,1307345,2021-03-30
21,216235,2021-03-30
21,5067,2021-03-30
21,45459,2021-03-31
21,1879043,2021-04-01
21,45599,2021-04-01
21,256714,2021-04-01
21,336128,2021-04-01
21,45496,2021-04-01
21,1196868,2021-04-05
21,1800154,2021-04-05
21,931648,2021-04-05
21,1201975,2021-04-06
21,1886003,2021-04-06
21,518254,2021-04-06
21,1133642,2021-04-06
21,237620,2021-04-07
21,218333,2021-04-07
21,1247997,2021-04-07
21,397764,2021-04-08
21,218357,2021-04-08
21,539773,2021-04-09
21,1760770,2021-04-09
21,1079591,2021-04-12
21,1802516,2021-04-13
21,1647049,2021-04-13
21,373959,2021-04-13
21,452197,2021-04-14
21,1575295,2021-04-14
21,1975347,2021-04-19
21,209272,2021-05-18
21,1977958,2021-05-18
21,1647558,2021-05-18
21,1561725,2021-05-19
21,886657,2021-05-21
21,1771662,2021-05-24
21,462566,2021-05-25
21,1577959,2021-05-25
21,802176,2021-05-25
21,940843,2021-05-25
21,1374413,2021-05-26
21,296593,2021-05-26
21,1313164,2021-05-26
21,1087258,2021-05-27
21,737095,2021-05-28
21,325899,2021-05-29
21,1873755,2021-05-31
21,1174534,2021-06-01
80,1910365,2021-06-17
80,1863887,2021-07-14
80,1808827,2021-07-14
80,1876934,2021-07-14
80,2015513,2021-07-14
80,2015399,2021-07-14
80,2010008,2021-07-15
80,1541998,2021-07-15
80,2017592,2021-07-15
80,977464,2021-07-15
80,1605252,2021-07-15
80,487733,2021-07-15
80,1364010,2021-07-15
80,614269,2021-07-15
80,2307300,2021-07-15
80,2009048,2021-07-15
80,1766444,2021-08-11
80,2120946,2021-08-11
80,1865231,2021-08-11
80,1999642,2021-08-11
80,591669,2021-08-11
80,2026036,2021-08-11
80,2088036,2021-08-11
80,1929019,2021-08-11
80,1673991,2021-08-11
80,1306704,2021-08-11
80,1773038,2021-08-11
80,1943983,2021-08-11
80,1876856,2021-08-11
80,2003555,2021-08-11
80,2123248,2021-08-11
80,1258725,2021-08-11
80,965897,2021-08-11
80,2123043,2021-08-11
80,1660473,2021-08-11
80,2115202,2021-08-11
80,1926673,2021-08-11
80,2393952,2021-08-11
80,2116349,2021-08-11
80,1346163,2021-08-11
80,1366923,2021-08-11
80,2118049,2021-08-11
80,2108128,2021-08-11
80,1275108,2021-08-11
80,1865235,2021-08-11
80,12756,2021-08-11
80,2015333,2021-08-11
80,1914743,2021-08-11
80,2121336,2021-08-11
80,12664,2021-08-11
80,1923701,2021-08-11
80,1930141,2021-08-11
80,1577045,2021-08-11
80,1848963,2021-08-11
80,758314,2021-08-11
80,1186736,2021-08-19
80,1974993,2021-08-19
80,1962429,2021-08-19
80,611194,2021-08-19
80,2093522,2021-08-19
80,2510024,2021-08-19
80,1670628,2021-08-19
80,1876927,2021-08-19
80,2876472,2021-08-25
80,422793,2021-08-25
80,1662662,2021-08-25
80,118678,2021-08-25
80,1936081,2021-08-25
80,1597869,2021-08-25
80,1594664,2021-08-25
80,1365466,2021-08-25
80,1365302,2021-08-25
80,1733787,2021-08-25
80,2110887,2021-08-25
80,366031,2021-08-25
80,435557,2021-08-25
80,1919082,2021-08-25
80,505945,2021-08-25
80,1992794,2021-08-25
80,1881987,2021-08-25
16,949604,2021-04-15
16,1928751,2021-04-15
16,102790,2021-04-15
16,856178,2021-04-15
16,853714,2021-04-15
16,1554616,2021-04-15
16,490312,2021-04-15
16,175752,2021-04-15
16,1619413,2021-04-15
16,509863,2021-04-15
16,1090290,2021-04-15
16,1594174,2021-04-15
16,1929632,2021-04-15
16,32223,2021-04-15
16,1335571,2021-04-15
16,1222120,2021-04-15
16,2024605,2021-04-15
16,970977,2021-04-15
16,1901364,2021-04-15
16,1666201,2021-04-15
16,258824,2021-04-15
16,1922312,2021-04-15
16,1653778,2021-04-15
16,1081764,2021-04-15
16,1158735,2021-04-15
16,1033177,2021-04-15
16,985386,2021-04-15
16,1554613,2021-04-15
16,478152,2021-04-15
16,1700526,2021-04-15
16,1923749,2021-04-15
16,1595810,2021-04-15
16,1317122,2021-04-15
16,906644,2021-04-15
16,1942323,2021-04-15
16,1770054,2021-04-15
16,866886,2021-04-15
16,269742,2021-04-15
16,1917675,2021-04-15
16,1966306,2021-04-15
16,1158825,2021-04-15
16,219543,2021-04-15
16,1089497,2021-04-15
16,537525,2021-04-15
16,509884,2021-04-15
16,1090368,2021-04-15
16,908980,2021-04-15
16,182939,2021-04-15
16,263026,2021-04-15
16,1685747,2021-04-15
16,530314,2021-04-15
16,1820665,2021-04-15
16,866766,2021-04-15
16,993627,2021-04-15
16,197775,2021-04-15
16,1183713,2021-04-15
16,375737,2021-05-18
16,851878,2021-05-31
16,1732387,2021-06-01
16,1334977,2021-06-01
16,1904477,2021-06-18
16,94044,2021-06-18
16,1069118,2021-06-18
16,2073507,2021-06-18
16,1696681,2021-06-18
16,1356662,2021-07-15
16,321726,2021-07-15
16,1587937,2021-07-15
16,977274,2021-07-15
16,1653401,2021-07-18
16,1810962,2021-07-18
16,2107261,2021-07-18
16,1104823,2021-07-18
16,1971372,2021-07-18
16,2500576,2021-07-18
16,1466343,2021-07-18
16,1060183,2021-07-18
16,2107512,2021-07-18
16,1739387,2021-07-18
16,1480256,2021-07-18
5,1065886,2021-05-17
5,412072,2021-05-17
5,1582607,2021-05-17
5,1866745,2021-05-17
5,1137535,2021-05-17
5,1838299,2021-05-17
5,1132823,2021-05-18
5,22757,2021-05-18
5,115418,2021-05-18
5,22755,2021-05-18
5,270142,2021-05-18
5,262666,2021-05-18
5,11698,2021-05-18
5,1148159,2021-05-19
5,2015275,2021-05-19
5,67396,2021-05-19
5,1301263,2021-05-19
5,1764705,2021-05-19
5,2018432,2021-05-19
5,585604,2021-05-19
5,1610575,2021-05-19
5,1250869,2021-05-19
5,428900,2021-05-19
5,1731560,2021-05-19
5,29650,2021-05-19
5,1673041,2021-05-19
5,326308,2021-05-19
5,1854823,2021-05-19
5,1954188,2021-05-19
5,1824757,2021-05-19
5,1794029,2021-05-19
5,1322671,2021-05-19
5,1823420,2021-05-19
5,77275,2021-05-19
5,12543,2021-05-19
5,1791728,2021-05-19
5,2012242,2021-05-19
5,1905644,2021-05-19
5,1657390,2021-05-19
5,1266559,2021-05-20
5,1266594,2021-05-20
5,839628,2021-05-22
5,1443118,2021-05-22
5,1814545,2021-05-22
5,1084303,2021-05-22
5,65408,2021-05-22
5,1916932,2021-05-22
5,1341935,2021-05-22
5,975529,2021-05-22
5,1344536,2021-05-22
5,6813,2021-05-22
5,1788321,2021-05-22
5,1690608,2021-05-22
5,1554327,2021-05-22
5,1043276,2021-05-22
5,1651893,2021-05-22
5,877301,2021-05-22
5,1714821,2021-05-22
5,1760681,2021-05-22
5,1087957,2021-05-22
5,748826,2021-05-22
